"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20210602","동북권","중랑구","51","28","0.046","0.02","0.4","0.004"
"20210602","동북권","동대문구","54","29","0.046","0.023","0.4","0.004"
"20210602","동북권","성북구","57","29","0.048","0.023","0.6","0.004"
"20210602","동북권","도봉구","51","30","0.05","0.014","0.3","0.004"
"20210602","동북권","강북구","50","29","0.051","0.015","0.4","0.003"
"20210602","동북권","노원구","47","29","0.052","0.018","0.5","0.003"
"20210602","서남권","강서구","52","33","0.048","0.028","0.3","0.004"
"20210602","서남권","구로구","56","27","0.045","0.025","0.4","0.004"
"20210602","서남권","영등포구","49","31","0.04","0.028","0.6","0.004"
"20210602","서남권","동작구","53","32","0.04","0.023","0.4","0.003"
"20210602","서남권","관악구","53","31","0.035","0.028","0.5","0.004"
"20210602","서남권","금천구","46","29","0.043","0.024","0.4","0.004"
"20210602","서남권","양천구","52","29","0.041","0.023","0.5","0.004"
"20210602","동남권","강남구","52","34","0.043","0.025","0.5","0.004"
"20210602","동남권","서초구","58","28","0.038","0.032","0.4","0.004"
"20210602","동남권","송파구","51","33","0.049","0.024","0.5","0.004"
"20210602","동남권","강동구","51","31","0.037","0.021","0.4","0.003"
"20210601","도심권","중구","40","23","0.029","0.026","0.4","0.004"
"20210601","도심권","종로구","39","21","0.031","0.023","0.5","0.003"
"20210601","도심권","용산구","35","21","0.022","0.022","0.4","0.003"
"20210601","서북권","은평구","34","23","0.036","0.017","0.5","0.003"
"20210601","서북권","서대문구","31","17","0.036","0.015","0.6","0.004"
"20210601","서북권","마포구","34","20","0.028","0.028","0.4","0.003"
"20210601","동북권","광진구","39","22","0.033","0.019","0.4","0.004"
"20210601","동북권","성동구","37","23","0.037","0.024","0.4","0.003"
"20210601","동북권","중랑구","38","21","0.029","0.023","0.4","0.003"
"20210601","동북권","동대문구","39","21","0.03","0.026","0.4","0.002"
"20210601","동북권","성북구","40","21","0.032","0.023","0.6","0.003"
"20210601","동북권","도봉구","37","22","0.033","0.014","0.3","0.003"
"20210601","동북권","강북구","36","21","0.03","0.014","0.3","0.002"
"20210601","동북권","노원구","36","21","0.031","0.021","0.4","0.002"
"20210601","서남권","강서구","35","22","0.033","0.029","0.2","0.003"
"20210601","서남권","구로구","40","18","0.036","0.025","0.4","0.003"
"20210601","서남권","영등포구","36","21","0.029","0.029","0.5","0.003"
"20210601","서남권","동작구","38","22","0.035","0.02","0.3","0.003"
"20210601","서남권","관악구","36","19","0.032","0.025","0.4","0.003"
"20210601","서남권","금천구","35","23","0.034","0.022","0.4","0.003"
"20210601","서남권","양천구","35","20","0.031","0.024","0.4","0.003"
"20210601","동남권","강남구","34","23","0.029","0.023","0.4","0.005"
"20210601","동남권","서초구","46","19","0.028","0.031","0.4","0.003"
"20210601","동남권","송파구","40","25","0.033","0.026","0.4","0.003"
"20210601","동남권","강동구","40","24","0.027","0.022","0.3","0.003"
"20210531","도심권","중구","37","20","0.037","0.024","0.4","0.003"
"20210531","도심권","종로구","33","17","0.043","0.017","0.4","0.003"
"20210531","도심권","용산구","31","16","0.03","0.016","0.4","0.003"
"20210531","서북권","은평구","33","21","0.051","0.013","0.5","0.003"
"20210531","서북권","서대문구","30","18","0.048","0.012","0.6","0.004"
"20210531","서북권","마포구","30","17","0.041","0.018","0.4","0.002"
"20210531","동북권","광진구","32","17","0.044","0.014","0.3","0.004"
"20210531","동북권","성동구","31","18","0.053","0.017","0.4","0.002"
"20210531","동북권","중랑구","31","16","0.037","0.018","0.3","0.002"
"20210531","동북권","동대문구","35","16","0.039","0.019","0.4","0.002"
"20210531","동북권","성북구","36","18","0.043","0.019","0.5","0.002"
"20210531","동북권","도봉구","31","16","0.041","0.011","0.3","0.003"
"20210531","동북권","강북구","32","17","0.041","0.013","0.3","0.002"
"20210531","동북권","노원구","28","16","0.046","0.013","0.4","0.002"
"20210531","서남권","강서구","33","19","0.044","0.025","0.2","0.002"
"20210531","서남권","구로구","40","19","0.049","0.017","0.4","0.003"
"20210531","서남권","영등포구","34","19","0.041","0.023","0.5","0.002"
"20210531","서남권","동작구","36","19","0.045","0.016","0.3","0.002"
"20210531","서남권","관악구","34","17","0.038","0.019","0.4","0.002"
"20210531","서남권","금천구","30","18","0.048","0.016","0.3","0.002"
"20210531","서남권","양천구","33","16","0.042","0.017","0.4","0.003"
"20210531","동남권","강남구","33","17","0.037","0.02","0.4","0.003"
"20210531","동남권","서초구","46","18","0.047","0.019","0.4","0.003"
"20210531","동남권","송파구","33","19","0.047","0.018","0.4","0.002"
"20210531","동남권","강동구","32","19","0.041","0.013","0.3","0.002"
"20210530","도심권","중구","28","14","0.04","0.016","0.4","0.003"
"20210530","도심권","종로구","25","12","0.042","0.013","0.4","0.003"
"20210530","도심권","용산구","23","11","0.034","0.011","0.3","0.003"
"20210530","서북권","은평구","20","12","0.047","0.009","0.4","0.003"
"20210530","서북권","서대문구","20","12","0.045","0.009","0.5","0.004"
"20210530","서북권","마포구","23","12","0.037","0.017","0.3","0.002"
"20210530","동북권","광진구","23","12","0.039","0.01","0.3","0.004"
"20210530","동북권","성동구","23","13","0.049","0.014","0.4","0.002"
"20210530","동북권","중랑구","22","10","0.035","0.012","0.3","0.003"
"20210530","동북권","동대문구","24","12","0.041","0.013","0.3","0.002"
"20210530","동북권","성북구","24","11","0.037","0.017","0.5","0.003"
"20210530","동북권","도봉구","23","11","0.037","0.009","0.3","0.003"
"20210530","동북권","강북구","23","11","0.038","0.009","0.3","0.002"
"20210530","동북권","노원구","21","12","0.044","0.011","0.4","0.002"
"20210530","서남권","강서구","23","14","0.043","0.02","0.2","0.002"
"20210530","서남권","구로구","29","11","0.043","0.015","0.4","0.003"
"20210530","서남권","영등포구","26","13","0.04","0.015","0.5","0.002"
"20210530","서남권","동작구","29","14","0.04","0.014","0.3","0.002"
"20210530","서남권","관악구","26","12","0.037","0.016","0.4","0.003"
"20210530","서남권","금천구","27","15","0.041","0.015","0.4","0.002"
"20210530","서남권","양천구","25","12","0.04","0.015","0.4","0.003"
"20210530","동남권","강남구","26","12","0.04","0.012","0.4","0.004"
"20210530","동남권","서초구","34","11","0.043","0.013","0.3","0.003"
"20210530","동남권","송파구","26","14","0.042","0.013","0.4","0.002"
"20210530","동남권","강동구","23","11","0.035","0.01","0.3","0.002"
"20210529","도심권","중구","21","11","0.036","0.016","0.4","0.003"
"20210529","도심권","종로구","21","11","0.038","0.014","0.4","0.003"
"20210529","도심권","용산구","20","10","0.026","0.016","0.4","0.003"
"20210529","서북권","은평구","14","11","0.036","0.012","0.5","0.003"
"20210529","서북권","서대문구","15","10","0.038","0.01","0.5","0.004"
"20210529","서북권","마포구","20","10","0.03","0.022","0.4","0.003"
"20210529","동북권","광진구","21","11","0.037","0.014","0.3","0.004"
"20210529","동북권","성동구","21","11","0.044","0.018","0.4","0.002"
"20210529","동북권","중랑구","19","10","0.034","0.016","0.4","0.003"
"20210529","동북권","동대문구","19","10","0.037","0.016","0.4","0.002"
"20210529","동북권","성북구","17","9","0.038","0.015","0.5","0.003"
"20210529","동북권","도봉구","16","7","0.038","0.008","0.3","0.003"
"20210529","동북권","강북구","17","9","0.038","0.007","0.3","0.002"
"20210529","동북권","노원구","16","10","0.041","0.013","0.4","0.002"
"20210529","서남권","강서구","19","12","0.037","0.021","0.2","0.003"
"20210529","서남권","구로구","22","10","0.039","0.017","0.4","0.003"
"20210529","서남권","영등포구","22","12","0.033","0.02","0.5","0.002"
"20210529","서남권","동작구","24","12","0.039","0.014","0.3","0.002"
"20210529","서남권","관악구","22","11","0.033","0.019","0.4","0.003"
"20210529","서남권","금천구","23","14","0.038","0.017","0.4","0.003"
"20210529","서남권","양천구","21","10","0.035","0.015","0.4","0.003"
"20210529","동남권","강남구","20","11","0.038","0.016","0.4","0.003"
"20210529","동남권","서초구","30","9","0.036","0.021","0.4","0.003"
"20210529","동남권","송파구","23","13","0.037","0.019","0.4","0.003"
"20210529","동남권","강동구","21","11","0.035","0.016","0.3","0.002"
"20210528","도심권","중구","44","23","0.034","0.023","0.5","0.003"
"20210528","도심권","종로구","42","20","0.037","0.019","0.6","0.003"
"20210528","도심권","용산구","33","17","0.03","0.018","0.5","0.003"
"20210528","서북권","은평구","34","23","0.047","0.012","0.6","0.003"
"20210528","서북권","서대문구","35","19","0.041","0.013","0.6","0.003"
"20210528","서북권","마포구","35","21","0.035","0.021","0.5","0.003"
"20210528","동북권","광진구","36","19","0.037","0.017","0.5","0.004"
"20210528","동북권","성동구","37","20","0.045","0.021","0.5","0.003"
"20210528","동북권","중랑구","37","18","0.035","0.02","0.5","0.003"
"20210528","동북권","동대문구","41","19","0.036","0.021","0.5","0.003"
"20210528","동북권","성북구","41","21","0.036","0.02","0.6","0.003"
"20210528","동북권","도봉구","35","21","0.037","0.013","0.4","0.003"
"20210528","동북권","강북구","39","19","0.036","0.012","0.4","0.002"
"20210528","동북권","노원구","31","18","0.043","0.015","0.5","0.002"
"20210528","서남권","강서구","40","23","0.039","0.024","0.3","0.002"
"20210528","서남권","구로구","49","24","0.042","0.019","0.5","0.003"
"20210528","서남권","영등포구","37","22","0.035","0.023","0.6","0.003"
"20210528","서남권","동작구","42","23","0.039","0.017","0.5","0.002"
"20210528","서남권","관악구","41","21","0.035","0.022","0.6","0.003"
"20210528","서남권","금천구","38","25","0.045","0.017","0.5","0.003"
"20210528","서남권","양천구","42","21","0.036","0.02","0.5","0.003"
"20210528","동남권","강남구","38","20","0.037","0.019","0.6","0.003"
"20210528","동남권","서초구","56","25","0.038","0.022","0.5","0.003"
"20210528","동남권","송파구","35","21","0.039","0.019","0.5","0.002"
"20210528","동남권","강동구","40","21","0.035","0.016","0.4","0.002"
"20210527","도심권","중구","45","19","0.039","0.02","0.4","0.004"
"20210527","도심권","종로구","42","17","0.043","0.017","0.4","0.004"
"20210527","도심권","용산구","38","16","0.033","0.017","0.4","0.003"
"20210527","서북권","은평구","38","21","0.048","0.014","0.5","0.003"
"20210527","서북권","서대문구","33","19","0.045","0.011","0.5","0.004"
"20210527","서북권","마포구","36","16","0.038","0.019","0.4","0.003"
"20210527","동북권","광진구","39","16","0.04","0.015","0.3","0.003"
"20210527","동북권","성동구","37","17","0.047","0.022","0.4","0.002"
"20210527","동북권","중랑구","39","16","0.037","0.02","0.4","0.003"
"20210527","동북권","동대문구","41","16","0.041","0.017","0.4","0.002"
"20210527","동북권","성북구","42","18","0.041","0.019","0.5","0.003"
"20210527","동북권","도봉구","38","19","0.042","0.011","0.3","0.003"
"20210527","동북권","강북구","42","16","0.042","0.013","0.3","0.002"
"20210527","동북권","노원구","38","18","0.045","0.018","0.4","0.002"
"20210527","서남권","강서구","38","18","0.047","0.019","0.2","0.002"
"20210527","서남권","구로구","44","18","0.046","0.015","0.4","0.003"
"20210527","서남권","영등포구","39","18","0.039","0.018","0.5","0.003"
"20210527","서남권","동작구","40","18","0.045","0.012","0.3","0.002"
"20210527","서남권","관악구","39","16","0.039","0.016","0.4","0.003"
"20210527","서남권","금천구","38","19","0.043","0.016","0.4","0.003"
"20210527","서남권","양천구","40","16","0.043","0.014","0.4","0.003"
"20210527","동남권","강남구","36","16","0.042","0.015","0.4","0.003"
"20210527","동남권","서초구","48","17","0.039","0.024","0.4","0.003"
"20210527","동남권","송파구","37","19","0.042","0.016","0.4","0.002"
"20210527","동남권","강동구","40","17","0.038","0.016","0.3","0.002"
"20210526","도심권","중구","50","16","0.038","0.024","0.4","0.004"
"20210526","도심권","종로구","47","15","0.042","0.018","0.4","0.004"
"20210526","도심권","용산구","43","13","0.033","0.017","0.4","0.003"
"20210526","서북권","은평구","44","18","0.045","0.015","0.4","0.003"
"20210526","서북권","서대문구","40","17","0.04","0.014","0.5","0.004"
"20210526","서북권","마포구","41","14","0.039","0.018","0.3","0.003"
"20210526","동북권","광진구","45","15","0.038","0.018","0.3","0.004"
"20210526","동북권","성동구","42","15","0.049","0.021","0.4","0.003"
"20210526","동북권","중랑구","45","14","0.037","0.02","0.4","0.003"
"20210526","동북권","동대문구","46","15","0.042","0.018","0.4","0.003"
"20210526","동북권","성북구","46","16","0.038","0.021","0.4","0.003"
"20210526","동북권","도봉구","42","14","0.039","0.013","0.3","0.003"
"20210526","동북권","강북구","45","13","0.039","0.014","0.3","0.002"
"20210526","동북권","노원구","41","16","0.044","0.018","0.4","0.003"
"20210526","서남권","강서구","46","16","0.046","0.019","0.2","0.003"
"20210526","서남권","구로구","50","14","0.047","0.016","0.4","0.003"
"20210526","서남권","영등포구","44","16","0.039","0.021","0.4","0.003"
"20210526","서남권","동작구","45","16","0.044","0.014","0.3","0.003"
"20210526","서남권","관악구","40","13","0.042","0.016","0.4","0.003"
"20210526","서남권","금천구","41","17","0.044","0.016","0.3","0.003"
"20210526","서남권","양천구","45","14","0.042","0.016","0.4","0.003"
"20210526","동남권","강남구","39","15","0.04","0.019","0.4","0.004"
"20210526","동남권","서초구","56","13","0.042","0.021","0.3","0.003"
"20210526","동남권","송파구","41","18","0.039","0.02","0.4","0.003"
"20210526","동남권","강동구","44","16","0.036","0.018","0.4","0.003"
"20210525","도심권","중구","113","25","0.043","0.017","0.4","0.004"
"20210525","도심권","종로구","111","23","0.043","0.016","0.4","0.004"
